-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 
Location: Latitude  40.7578   Longitude -74.1716 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 102.19 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
WS50M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 50 Meters (m/s) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 50 Meters (m/s) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
40.75781,-74.17159,2019,03,27,    0.00,    2.74,   68.14,   10.55,    1.54,   -4.18,   -4.10,    6.95,   -3.60,    1.00,    4.11,    1.41,    2.09,    1.86,    6.20,    3.27,    4.38,    2.58
40.75781,-74.17159,2019,03,28,    0.00,    4.11,   82.81,   12.50,    4.00,    1.24,    0.96,   10.15,   -2.35,    3.90,    3.12,    2.29,    3.63,    2.06,    6.76,    4.35,    5.21,    3.05
40.75781,-74.17159,2019,03,29,    0.39,    6.64,   94.11,   11.24,    8.32,    7.94,    7.74,   14.94,    3.70,    8.86,    4.49,    2.85,    0.94,    0.52,    5.43,    3.36,    4.49,    2.52
40.75781,-74.17159,2019,03,30,    0.12,    7.21,   87.93,   10.88,   10.64,    9.10,    9.01,   17.13,    6.25,   11.04,    8.31,    5.41,    0.72,    0.39,    9.03,    5.81,    6.45,    3.96
40.75781,-74.17159,2019,03,31,    3.92,    5.95,   87.64,   12.32,    7.84,    6.19,    5.64,   12.41,    0.08,    8.13,    3.30,    2.09,    5.75,    3.77,    9.04,    5.86,    7.99,    4.88
40.75781,-74.17159,2019,04,01,    0.01,    2.66,   64.01,    8.46,    1.19,   -4.68,   -4.53,    5.94,   -2.52,    1.34,    6.48,    4.26,    2.13,    1.62,    8.61,    5.88,    6.61,    4.36
40.75781,-74.17159,2019,04,02,    0.45,    3.83,   79.65,   10.38,    3.40,    0.24,    0.09,    8.30,   -2.08,    3.42,    4.27,    3.01,    2.84,    2.05,    7.11,    5.06,    5.40,    3.36
40.75781,-74.17159,2019,04,03,    0.07,    4.77,   74.74,   13.64,    7.20,    3.21,    3.10,   14.35,    0.70,    7.37,    7.89,    4.34,    4.21,    2.90,   12.10,    7.24,    8.20,    4.87
40.75781,-74.17159,2019,04,04,    0.00,    4.06,   72.64,   12.58,    5.60,    1.12,    0.98,   12.16,   -0.43,    5.61,    3.44,    1.75,    3.56,    2.26,    7.00,    4.01,    5.77,    3.10
40.75781,-74.17159,2019,04,05,    7.98,    3.70,   84.86,    3.07,    2.46,   -0.18,   -0.24,    3.49,    0.43,    2.11,    2.69,    1.54,    3.01,    1.76,    5.70,    3.30,    4.35,    2.77
40.75781,-74.17159,2019,04,06,    0.41,    5.97,   85.31,   15.44,    8.62,    6.45,    6.16,   16.98,    1.54,    8.79,    4.45,    1.94,    1.20,    0.71,    5.65,    2.65,    3.62,    2.01
40.75781,-74.17159,2019,04,07,    0.52,    6.77,   83.65,   11.52,   10.22,    8.30,    8.16,   17.15,    5.62,   10.96,    4.86,    2.40,    1.58,    1.09,    6.44,    3.49,    4.21,    2.57
40.75781,-74.17159,2019,04,08,    4.13,    9.38,   90.94,   10.50,   13.95,   12.95,   12.76,   20.24,    9.74,   14.43,    2.76,    1.66,    4.32,    2.33,    7.08,    3.99,    5.83,    3.18
40.75781,-74.17159,2019,04,09,    1.46,    6.96,   91.73,    7.31,    9.88,    8.42,    8.38,   12.82,    5.50,    9.73,    5.65,    4.02,    0.65,    0.28,    6.30,    4.30,    4.14,    2.68
40.75781,-74.17159,2019,04,10,    0.00,    5.01,   76.82,   10.18,    7.62,    3.82,    3.78,   12.91,    2.73,    7.60,    1.94,    2.12,    4.71,    2.24,    6.65,    4.37,    5.93,    3.28
40.75781,-74.17159,2019,04,11,    0.00,    3.90,   69.05,   11.35,    6.25,    0.51,    0.34,   11.21,   -0.14,    5.70,    4.76,    2.28,    0.61,    0.73,    5.37,    3.02,    3.52,    2.07
40.75781,-74.17159,2019,04,12,    7.84,    7.76,   90.62,   13.25,   11.72,   10.28,    9.80,   18.00,    4.74,   11.78,    5.52,    3.15,    3.38,    2.23,    8.90,    5.39,    6.60,    3.98
40.75781,-74.17159,2019,04,13,   14.16,    9.27,   84.70,   10.09,   14.95,   12.91,   12.86,   21.65,   11.56,   15.47,    5.96,    3.57,    3.23,    1.87,    9.19,    5.44,    5.35,    2.98
40.75781,-74.17159,2019,04,14,    3.48,    9.75,   90.80,   10.12,   14.35,   13.53,   13.28,   19.97,    9.85,   15.04,    6.59,    4.13,    0.80,    0.36,    7.40,    4.49,    4.36,    2.76
40.75781,-74.17159,2019,04,15,   17.41,    7.40,   83.70,   12.22,   11.65,    9.26,    8.26,   16.78,    4.55,   11.93,    7.97,    5.54,    4.87,    2.92,   12.84,    8.46,   10.01,    6.19
40.75781,-74.17159,2019,04,16,    0.04,    4.79,   68.94,   12.38,    8.59,    3.28,    3.00,   14.81,    2.43,    8.60,    4.05,    3.15,    4.92,    2.05,    8.97,    5.20,    7.17,    4.05
40.75781,-74.17159,2019,04,17,    0.25,    5.34,   72.09,    9.61,    9.81,    4.86,    4.79,   15.51,    5.90,    9.60,    3.61,    1.54,    2.03,    1.74,    5.65,    3.29,    4.02,    2.51
40.75781,-74.17159,2019,04,18,    0.17,    8.01,   89.18,   11.22,   12.34,   10.67,   10.30,   18.38,    7.15,   12.42,    3.73,    3.06,    4.68,    2.42,    8.40,    5.48,    7.10,    4.36
40.75781,-74.17159,2019,04,19,    7.99,   10.92,   91.40,    9.01,   16.35,   15.26,   15.15,   21.66,   12.65,   16.69,    2.58,    1.91,    7.89,    4.67,   10.47,    6.58,    9.34,    5.70
40.75781,-74.17159,2019,04,20,   14.78,   10.15,   94.47,    7.14,   14.74,   14.13,   13.96,   17.29,   10.15,   15.03,    6.83,    4.79,    3.81,    1.74,   10.65,    6.53,    7.90,    4.86
40.75781,-74.17159,2019,04,21,    0.15,    7.81,   82.59,    9.53,   13.11,   10.30,   10.28,   18.20,    8.67,   13.19,    3.35,    2.52,    1.48,    0.83,    4.83,    3.35,    3.54,    2.05
40.75781,-74.17159,2019,04,22,    4.43,    8.48,   91.94,    7.64,   12.64,   11.53,   11.50,   16.12,    8.48,   12.83,    3.12,    2.68,    3.88,    1.70,    7.00,    4.38,    5.47,    2.90
40.75781,-74.17159,2019,04,23,    0.57,    8.96,   79.61,   13.41,   15.60,   12.35,   12.20,   22.66,    9.24,   15.84,    5.58,    2.63,    2.04,    1.31,    7.61,    3.94,    4.56,    2.43
40.75781,-74.17159,2019,04,24,    0.22,    7.51,   74.48,    9.31,   13.83,    9.67,    9.47,   18.24,    8.93,   14.09,    1.82,    2.20,    5.38,    2.25,    7.20,    4.45,    6.35,    3.40
40.75781,-74.17159,2019,04,25,    0.59,    6.63,   79.04,    9.50,   11.69,    7.88,    7.76,   16.08,    6.58,   11.36,    4.38,    1.79,    0.76,    0.76,    5.13,    2.55,    3.31,    2.01
40.75781,-74.17159,2019,04,26,   27.57,    8.93,   94.42,    7.87,   12.94,   12.08,   11.91,   17.00,    9.13,   12.98,    5.48,    3.72,    3.91,    2.16,    9.40,    5.88,    6.32,    3.92
40.75781,-74.17159,2019,04,27,    0.07,    5.33,   71.01,    6.79,    9.55,    4.60,    4.49,   12.73,    5.94,    9.55,    6.06,    4.83,    4.55,    2.07,   10.61,    6.90,    8.54,    5.03
40.75781,-74.17159,2019,04,28,    1.03,    5.55,   85.70,    7.41,    7.51,    5.32,    5.25,   10.94,    3.53,    7.57,    5.19,    2.82,    0.58,    0.40,    5.76,    3.22,    3.68,    2.15
40.75781,-74.17159,2019,04,29,    1.40,    4.63,   68.34,   14.01,    8.96,    2.96,    2.70,   14.83,    0.82,    8.40,    4.82,    2.63,    0.86,    0.81,    5.69,    3.44,    4.01,    2.51
40.75781,-74.17159,2019,04,30,    1.91,    7.39,   85.66,   10.42,   12.06,    9.59,    9.56,   18.08,    7.67,   11.92,    3.33,    1.57,    1.70,    1.05,    5.03,    2.61,    3.28,    1.80
40.75781,-74.17159,2019,05,01,    0.38,    7.03,   88.35,    4.49,   11.00,    8.88,    8.91,   13.29,    8.80,   10.75,    3.33,    2.50,    1.46,    0.84,    4.79,    3.34,    3.86,    2.48
40.75781,-74.17159,2019,05,02,    1.75,    8.99,   86.72,   14.94,   14.92,   12.48,   12.16,   23.78,    8.83,   14.68,    4.67,    3.38,    0.30,    0.09,    4.96,    3.47,    2.75,    1.81
40.75781,-74.17159,2019,05,03,    2.71,    7.95,   91.41,    6.38,   12.26,   10.57,   10.53,   15.40,    9.02,   11.95,    2.96,    2.30,    1.34,    0.70,    4.30,    3.00,    2.94,    1.97
40.75781,-74.17159,2019,05,04,    3.71,    9.68,   87.90,   11.24,   15.49,   13.46,   13.31,   21.79,   10.55,   15.47,    2.64,    1.31,    0.42,    0.36,    3.06,    1.67,    1.96,    1.18
40.75781,-74.17159,2019,05,05,   38.17,    8.56,   94.43,    2.95,   12.51,   11.56,   11.57,   13.45,   10.51,   12.45,    4.08,    3.28,    2.82,    1.41,    6.90,    4.69,    5.53,    3.55
40.75781,-74.17159,2019,05,06,    0.04,    8.22,   80.71,   11.73,   14.47,   11.09,   10.92,   20.63,    8.90,   14.34,    5.78,    3.19,    0.29,    0.54,    6.08,    3.73,    3.69,    2.30
40.75781,-74.17159,2019,05,07,    2.16,    9.02,   84.16,   11.35,   15.31,   12.55,   12.39,   20.73,    9.38,   15.20,    5.14,    3.71,    1.08,    0.37,    6.22,    4.08,    3.95,    2.44
40.75781,-74.17159,2019,05,08,    3.00,    8.06,   78.10,    9.97,   14.76,   10.91,   10.84,   20.14,   10.17,   14.65,    3.35,    1.90,    1.51,    1.18,    4.86,    3.08,    3.35,    1.94
40.75781,-74.17159,2019,05,09,    0.03,    6.81,   80.22,    4.71,   11.98,    8.44,    8.40,   14.64,    9.93,   11.71,    3.27,    3.12,    3.44,    1.57,    6.71,    4.70,    5.37,    3.51
40.75781,-74.17159,2019,05,10,    2.06,   10.84,   90.09,   10.72,   16.78,   15.27,   15.06,   21.11,   10.39,   16.92,    3.74,    2.94,    4.82,    2.42,    8.56,    5.36,    6.54,    3.86
40.75781,-74.17159,2019,05,11,    3.51,    7.51,   70.52,    8.48,   14.88,    9.78,    9.43,   19.46,   10.98,   15.03,    4.84,    3.29,    1.16,    0.69,    6.00,    3.98,    3.97,    2.31
40.75781,-74.17159,2019,05,12,   33.59,    6.16,   92.03,    6.30,    8.42,    6.75,    6.64,   11.72,    5.41,    7.99,    5.97,    4.65,    3.55,    1.90,    9.52,    6.55,    7.15,    4.85
40.75781,-74.17159,2019,05,13,   19.99,    5.79,   89.74,    5.13,    7.97,    5.81,    5.84,   10.45,    5.32,    7.41,    4.32,    3.33,    2.98,    1.81,    7.31,    5.14,    4.95,    3.42
40.75781,-74.17159,2019,05,14,    4.15,    5.99,   87.36,    7.43,    8.98,    6.30,    6.30,   13.07,    5.64,    8.29,    4.26,    2.71,    1.09,    0.42,    5.35,    3.13,    2.45,    1.41
40.75781,-74.17159,2019,05,15,    0.39,    6.93,   79.62,   13.30,   12.00,    8.48,    8.20,   18.00,    4.70,   11.86,    1.88,    1.80,    4.35,    1.88,    6.23,    3.68,    5.21,    2.79
40.75781,-74.17159,2019,05,16,    0.69,    7.72,   69.22,   10.45,   14.73,   10.13,   10.04,   20.39,    9.94,   15.68,    3.61,    1.33,    1.72,    1.14,    5.34,    2.47,    3.76,    2.07
40.75781,-74.17159,2019,05,17,    1.57,   10.51,   88.78,   10.83,   16.23,   14.68,   14.50,   21.77,   10.93,   16.55,    3.02,    1.31,    3.66,    2.03,    6.68,    3.34,    5.02,    2.63
40.75781,-74.17159,2019,05,18,    0.21,    8.03,   67.89,   11.35,   16.59,   10.80,   10.55,   22.65,   11.30,   16.67,    4.11,    2.09,    1.74,    0.98,    5.85,    3.08,    3.80,    2.15
40.75781,-74.17159,2019,05,19,    5.92,   12.11,   88.52,   11.35,   18.97,   17.00,   16.74,   24.62,   13.27,   18.94,    3.97,    2.75,    3.86,    2.35,    7.83,    5.09,    5.98,    3.60
40.75781,-74.17159,2019,05,20,    4.38,   13.43,   83.79,    8.98,   20.95,   18.56,   18.46,   26.02,   17.04,   21.39,    2.78,    1.59,    4.69,    2.74,    7.47,    4.34,    6.50,    3.47
40.75781,-74.17159,2019,05,21,    0.00,    6.84,   66.92,    8.80,   14.37,    8.40,    8.21,   19.07,   10.28,   14.39,    1.59,    1.92,    6.28,    3.13,    7.87,    5.05,    7.37,    4.21
40.75781,-74.17159,2019,05,22,    0.00,    7.31,   66.39,   13.60,   15.64,    9.50,    9.33,   22.03,    8.42,   15.67,    5.69,    2.54,    0.91,    0.58,    6.60,    3.11,    3.93,    2.10
40.75781,-74.17159,2019,05,23,   10.35,   10.90,   89.64,    7.84,   17.18,   15.39,   15.21,   21.17,   13.33,   17.12,    5.22,    2.82,    3.82,    2.25,    9.04,    5.07,    5.79,    3.47
40.75781,-74.17159,2019,05,24,    0.01,    9.81,   76.45,    9.19,   17.61,   13.77,   13.65,   21.83,   12.64,   17.92,    4.31,    3.59,    5.14,    2.05,    9.45,    5.64,    7.32,    3.93
40.75781,-74.17159,2019,05,25,    1.60,    9.18,   83.07,    9.43,   15.93,   12.83,   12.79,   19.81,   10.38,   15.68,    3.43,    2.70,    2.97,    1.53,    6.40,    4.23,    4.72,    2.89
40.75781,-74.17159,2019,05,26,    8.22,   12.81,   82.53,   13.23,   20.68,   17.88,   17.72,   27.50,   14.27,   20.94,    3.18,    1.55,    2.73,    1.82,    5.91,    3.37,    4.69,    2.44
40.75781,-74.17159,2019,05,27,    0.04,   10.10,   68.57,    9.71,   19.27,   14.25,   14.09,   24.46,   14.75,   20.12,    3.74,    2.34,    1.22,    0.67,    4.96,    3.00,    3.51,    2.03
40.75781,-74.17159,2019,05,28,    8.18,   12.56,   91.57,    7.01,   18.71,   17.45,   17.22,   21.54,   14.53,   18.86,    6.42,    4.66,    1.59,    0.64,    8.00,    5.30,    4.96,    2.89
40.75781,-74.17159,2019,05,29,   19.03,   11.99,   88.37,    9.02,   18.87,   16.70,   16.55,   23.22,   14.20,   18.67,    7.49,    4.13,    0.39,    0.08,    7.88,    4.21,    3.96,    2.48
40.75781,-74.17159,2019,05,30,   17.13,   11.99,   88.14,    9.37,   18.98,   16.71,   16.59,   23.26,   13.88,   18.71,    4.56,    2.99,    0.63,    0.43,    5.19,    3.42,    3.11,    1.85
40.75781,-74.17159,2019,05,31,    0.48,   11.77,   78.32,    8.48,   19.95,   16.49,   16.42,   24.92,   16.45,   20.34,    2.58,    1.13,    2.61,    1.50,    5.19,    2.63,    3.84,    2.08
40.75781,-74.17159,2019,06,01,    0.58,   11.32,   80.03,   11.19,   19.48,   15.90,   15.80,   24.90,   13.71,   19.39,    3.58,    1.34,    1.36,    1.03,    4.95,    2.38,    3.44,    1.84
40.75781,-74.17159,2019,06,02,    3.27,   12.43,   84.98,    8.25,   19.77,   17.28,   17.22,   23.93,   15.68,   19.87,    5.02,    2.81,    1.77,    1.09,    6.79,    3.90,    4.22,    2.24
40.75781,-74.17159,2019,06,03,    0.64,    7.22,   67.80,    9.41,   15.15,    9.19,    8.99,   19.29,    9.89,   15.01,    4.22,    2.40,    2.62,    1.83,    6.84,    4.24,    5.52,    2.99
40.75781,-74.17159,2019,06,04,    0.01,    6.97,   67.28,   12.18,   14.97,    8.73,    8.49,   20.12,    7.94,   14.66,    4.02,    1.31,    2.77,    1.80,    6.79,    3.11,    4.69,    2.51
40.75781,-74.17159,2019,06,05,    1.25,   12.32,   84.88,   11.35,   19.76,   17.22,   17.02,   24.83,   13.48,   19.82,    3.63,    1.50,    3.47,    2.40,    7.10,    3.90,    5.49,    3.15
40.75781,-74.17159,2019,06,06,    2.26,   13.74,   81.55,    7.41,   21.74,   18.91,   18.87,   25.87,   18.46,   22.18,    3.94,    2.07,    2.01,    0.95,    5.96,    3.02,    3.71,    1.90
40.75781,-74.17159,2019,06,07,    0.01,   11.68,   76.82,    9.61,   20.44,   16.47,   16.38,   25.57,   15.96,   20.61,    3.54,    1.47,    0.93,    0.60,    4.47,    2.06,    2.55,    1.45
40.75781,-74.17159,2019,06,08,    0.00,   10.15,   75.42,   10.59,   18.75,   14.40,   14.33,   23.99,   13.39,   18.78,    4.21,    2.58,    1.90,    1.19,    6.11,    3.78,    4.45,    2.52
40.75781,-74.17159,2019,06,09,    0.00,    8.75,   74.11,    9.30,   16.94,   12.21,   12.12,   21.57,   12.27,   16.78,    3.11,    2.01,    3.28,    2.23,    6.40,    4.24,    5.29,    3.09
40.75781,-74.17159,2019,06,10,   13.82,   11.79,   94.99,    7.66,   17.54,   16.59,   16.40,   20.24,   12.58,   17.42,    3.63,    2.52,    3.01,    1.92,    6.64,    4.44,    5.01,    3.05
40.75781,-74.17159,2019,06,11,    8.89,   10.14,   76.10,    9.98,   18.37,   14.28,   14.04,   23.01,   13.03,   18.51,    5.39,    3.66,    3.06,    1.30,    8.44,    4.96,    6.74,    3.66
40.75781,-74.17159,2019,06,12,    0.00,    8.65,   73.79,   10.42,   16.79,   11.97,   11.89,   21.61,   11.19,   16.61,    3.71,    2.09,    1.96,    1.51,    5.68,    3.60,    4.62,    2.58
40.75781,-74.17159,2019,06,13,   19.83,   10.29,   89.82,    5.67,   16.35,   14.38,   14.36,   19.26,   13.60,   16.06,    7.36,    5.21,    0.47,    0.12,    7.83,    5.33,    4.35,    2.56
40.75781,-74.17159,2019,06,14,    0.23,    9.01,   74.96,    7.77,   16.88,   12.47,   12.36,   20.69,   12.92,   16.87,    3.27,    2.32,    4.77,    2.48,    8.04,    4.79,    6.72,    3.72
40.75781,-74.17159,2019,06,15,    0.44,   10.26,   76.95,   12.92,   18.55,   14.51,   14.39,   24.31,   11.39,   18.58,    6.48,    3.64,    2.04,    1.59,    8.52,    5.23,    6.08,    3.44
40.75781,-74.17159,2019,06,16,    2.59,   13.60,   85.99,    8.55,   21.07,   18.77,   18.71,   25.19,   16.64,   21.20,    4.20,    2.92,    2.13,    0.90,    6.34,    3.82,    5.00,    2.80
40.75781,-74.17159,2019,06,17,   11.00,   13.60,   85.81,    7.49,   21.25,   18.83,   18.78,   24.57,   17.08,   21.29,    4.03,    1.87,    0.56,    0.18,    4.59,    2.05,    2.74,    1.44
40.75781,-74.17159,2019,06,18,   20.11,   14.63,   93.48,    5.65,   20.97,   19.94,   19.93,   24.00,   18.36,   21.05,    3.26,    2.13,    0.32,    0.17,    3.59,    2.30,    2.39,    1.31
40.75781,-74.17159,2019,06,19,    6.33,   14.01,   92.64,    5.32,   20.53,   19.19,   19.19,   23.08,   17.77,   20.44,    2.07,    1.99,    2.21,    0.81,    4.28,    2.80,    3.43,    2.03
40.75781,-74.17159,2019,06,20,    5.00,   15.67,   94.65,    7.52,   21.67,   20.85,   20.79,   25.57,   18.05,   21.77,    2.17,    1.26,    3.31,    1.59,    5.48,    2.85,    4.20,    2.24
40.75781,-74.17159,2019,06,21,   15.63,   12.46,   84.22,    7.65,   19.83,   17.27,   17.09,   23.22,   15.56,   20.00,    5.74,    3.39,    2.86,    1.67,    8.60,    5.06,    6.37,    3.46
40.75781,-74.17159,2019,06,22,    0.02,   10.16,   72.71,    9.92,   19.20,   14.32,   14.24,   24.15,   14.23,   19.27,    2.24,    1.32,    4.60,    2.62,    6.84,    3.94,    6.01,    3.31
40.75781,-74.17159,2019,06,23,    0.00,   11.00,   73.97,   11.39,   20.21,   15.57,   15.44,   25.78,   14.40,   20.29,    3.23,    0.87,    3.60,    2.25,    6.82,    3.12,    5.01,    2.67
40.75781,-74.17159,2019,06,24,    0.54,   12.50,   80.80,   10.70,   20.75,   17.48,   17.38,   25.46,   14.76,   20.86,    4.53,    1.52,    1.12,    0.89,    5.65,    2.41,    3.75,    1.88
40.75781,-74.17159,2019,06,25,   12.52,   15.86,   87.35,    8.35,   23.19,   21.23,   21.19,   28.10,   19.76,   23.44,    2.47,    1.41,    2.40,    1.09,    4.87,    2.50,    3.63,    1.89
40.75781,-74.17159,2019,06,26,    0.23,   14.08,   75.17,   10.06,   23.85,   19.49,   19.36,   29.04,   18.97,   24.07,    3.88,    1.77,    1.71,    1.02,    5.59,    2.80,    3.42,    1.73
40.75781,-74.17159,2019,06,27,    0.05,   14.47,   74.40,    9.83,   24.29,   19.99,   19.88,   29.28,   19.45,   24.76,    2.61,    0.72,    1.92,    1.24,    4.54,    1.96,    3.25,    1.63
40.75781,-74.17159,2019,06,28,    0.11,   14.49,   73.52,   10.73,   24.83,   20.03,   19.91,   30.18,   19.45,   24.99,    6.09,    2.34,    0.10,    0.08,    6.19,    2.42,    2.91,    1.36
40.75781,-74.17159,2019,06,29,    4.93,   16.72,   89.23,    6.96,   23.88,   22.14,   22.12,   27.54,   20.58,   24.03,    3.87,    1.80,    2.07,    1.47,    5.95,    3.27,    4.10,    2.12
40.75781,-74.17159,2019,06,30,    1.12,   13.13,   77.07,    9.01,   22.30,   18.24,   18.07,   26.33,   17.32,   22.39,    4.78,    2.64,    3.92,    2.43,    8.69,    5.08,    6.09,    3.32
40.75781,-74.17159,2019,07,01,    0.01,   12.04,   73.92,   11.43,   21.88,   16.96,   16.83,   27.17,   15.74,   21.73,    4.59,    1.82,    1.74,    1.09,    6.34,    2.92,    4.01,    2.08
40.75781,-74.17159,2019,07,02,    1.09,   15.38,   83.73,   10.21,   23.53,   20.74,   20.57,   27.78,   17.56,   23.63,    3.22,    1.51,    2.48,    1.38,    5.70,    2.88,    4.19,    2.21
40.75781,-74.17159,2019,07,03,    1.54,   16.00,   79.31,    7.78,   25.00,   21.44,   21.33,   29.23,   21.45,   25.21,    3.92,    1.79,    0.18,    0.01,    4.10,    1.79,    2.26,    1.11
40.75781,-74.17159,2019,07,04,    0.06,   16.08,   80.93,    7.92,   24.71,   21.61,   21.56,   29.21,   21.30,   25.06,    4.13,    2.59,    0.28,    0.21,    4.41,    2.80,    3.02,    1.75
40.75781,-74.17159,2019,07,05,    0.59,   16.80,   85.67,    8.29,   25.07,   22.31,   22.29,   29.08,   20.79,   24.86,    2.57,    1.40,    1.66,    1.22,    4.23,    2.63,    3.31,    1.83
40.75781,-74.17159,2019,07,06,    7.92,   18.23,   87.08,    7.36,   25.80,   23.54,   23.52,   29.45,   22.09,   25.84,    2.25,    1.71,    2.61,    1.40,    4.86,    3.11,    3.84,    2.08
40.75781,-74.17159,2019,07,07,    0.98,   15.19,   83.23,    6.56,   23.55,   20.59,   20.48,   27.32,   20.75,   23.57,    3.42,    2.50,    2.01,    0.90,    5.43,    3.40,    3.30,    2.01
40.75781,-74.17159,2019,07,08,    7.58,   13.74,   81.27,    6.10,   22.35,   19.03,   18.93,   25.48,   19.38,   22.35,    3.47,    1.92,    0.24,    0.29,    3.71,    2.21,    2.40,    1.47
40.75781,-74.17159,2019,07,09,    0.01,   13.68,   73.18,   11.55,   23.77,   19.05,   18.92,   29.69,   18.14,   24.05,    3.13,    1.17,    1.63,    0.97,    4.77,    2.14,    2.82,    1.56
40.75781,-74.17159,2019,07,10,    0.06,   14.59,   75.74,   10.19,   24.28,   20.06,   19.89,   29.34,   19.15,   24.54,    4.79,    1.98,    1.34,    0.91,    6.12,    2.89,    3.72,    2.06
40.75781,-74.17159,2019,07,11,   23.67,   16.00,   87.66,    5.63,   23.58,   21.39,   21.36,   26.21,   20.58,   23.55,    3.29,    2.33,    2.76,    1.59,    6.05,    3.92,    4.34,    2.57
40.75781,-74.17159,2019,07,12,    4.02,   15.58,   81.86,    8.35,   24.10,   20.93,   20.87,   28.62,   20.27,   24.18,    3.35,    1.81,    2.44,    1.35,    5.78,    3.16,    4.53,    2.39
40.75781,-74.17159,2019,07,13,    0.00,   14.23,   77.79,    9.81,   23.74,   19.59,   19.49,   28.31,   18.50,   23.63,    3.64,    1.28,    2.25,    1.44,    5.89,    2.71,    4.18,    2.13
40.75781,-74.17159,2019,07,14,    0.33,   14.98,   76.97,    8.99,   24.57,   20.43,   20.34,   29.26,   20.27,   24.66,    3.62,    1.36,    2.89,    2.12,    6.51,    3.47,    5.09,    2.68
40.75781,-74.17159,2019,07,15,    0.00,   12.67,   72.30,   10.22,   23.03,   17.84,   17.72,   27.90,   17.67,   23.00,    3.27,    1.14,    1.72,    1.18,    4.99,    2.32,    3.42,    1.81
40.75781,-74.17159,2019,07,16,    0.36,   13.77,   72.87,   10.19,   24.09,   19.17,   19.04,   29.47,   19.28,   24.25,    5.49,    2.04,    1.02,    0.72,    6.50,    2.76,    4.05,    2.12
40.75781,-74.17159,2019,07,17,   18.16,   17.71,   84.06,    8.60,   25.85,   23.10,   23.02,   30.24,   21.64,   25.97,    3.75,    1.89,    1.42,    0.83,    5.17,    2.72,    3.86,    2.01
40.75781,-74.17159,2019,07,18,   15.56,   17.99,   82.19,   10.80,   26.55,   23.35,   23.25,   33.11,   22.30,   26.59,    1.85,    1.32,    0.86,    0.55,    2.71,    1.87,    2.00,    1.23
40.75781,-74.17159,2019,07,19,    0.75,   17.99,   81.25,    9.46,   26.63,   23.35,   23.26,   31.18,   21.72,   26.78,    6.24,    2.96,    0.26,    0.23,    6.49,    3.19,    3.80,    2.02
40.75781,-74.17159,2019,07,20,    0.60,   18.90,   80.06,    7.67,   27.58,   24.16,   24.09,   31.97,   24.29,   27.85,    3.87,    1.19,    2.43,    1.66,    6.30,    2.85,    4.63,    2.28
40.75781,-74.17159,2019,07,21,    3.79,   19.24,   81.63,    9.08,   27.53,   24.42,   24.33,   32.39,   23.30,   27.79,    2.88,    1.63,    2.71,    1.60,    5.59,    3.23,    4.59,    2.31
40.75781,-74.17159,2019,07,22,   26.20,   17.57,   83.89,    7.47,   25.79,   22.88,   22.80,   29.72,   22.25,   25.78,    4.82,    2.84,    1.76,    1.07,    6.57,    3.91,    4.20,    2.35
40.75781,-74.17159,2019,07,23,   25.34,   13.60,   87.72,    6.12,   21.21,   18.75,   18.69,   24.81,   18.70,   20.87,    3.83,    2.40,    1.36,    1.09,    5.19,    3.49,    3.66,    2.22
